Time stamp,CPU Usage,Memory Usage,Control command sent,Encoder position,CPU Temperature,Packets sent,Packets received
72.63039469718933,1.2,32.0,20495755184.589745,388637.0,37.0,14291,13839
72.83570528030396,0.0,32.0,20495755186.11261,389771.0,37.0,14325,13874
73.04131174087524,1.2,32.0,20495755185.65342,390918.0,37.0,14379,13920
82.25834107398987,0.3,31.9,20495755203.9334,440434.0,37.0,16007,15462
82.46235084533691,0.4,31.9,20495755165.727173,442149.0,37.0,16043,15497
82.66711163520813,0.4,31.9,20495755201.081455,443304.0,37.0,16081,15534
82.87202405929565,0.4,31.9,20495755197.009544,444514.0,37.0,16116,15569
83.07683110237122,0.8,31.9,20495755196.871067,445730.0,37.0,16166,15615
83.27153635025024,0.9,31.9,20495755196.968884,446885.0,37.0,16201,15650
83.48668622970581,0.0,31.9,20495755225.40193,447684.0,37.0,16241,15694
83.6044671535492,1.4,31.9,20495755142.99549,448878.0,37.0,16269,15721
83.74946475028992,0.6,31.8,20495755219.535004,449509.0,37.0,16296,15750
83.89602065086365,0.6,31.8,20495755201.278625,450330.0,37.0,16322,15777
84.09881019592285,0.4,31.8,20495755221.76108,451153.0,37.0,16367,15816
84.30549478530884,0.0,31.8,20495755204.341217,452280.0,37.0,16406,15856
84.46287703514099,1.1,31.8,20495755183.047256,453411.0,37.0,16444,15892
84.66524529457092,2.5,32.0,20495755224.810783,454207.0,37.0,16489,15931
84.78292679786682,0.7,32.0,20495755151.890274,455335.0,37.0,16507,15951
84.92057347297668,0.6,32.0,20495755217.410404,455974.0,37.0,16536,15978
85.11673140525818,0.4,32.0,20495755225.693653,456727.0,37.0,16582,16022
85.33006477355957,0.4,32.0,20495755203.063053,457936.0,35.0,16626,16066
85.53458285331726,1.2,32.0,20495755205.77873,459067.0,35.0,16666,16104
85.73717451095581,0.0,32.0,20495755205.233532,460199.0,35.0,16700,16137
85.94459199905396,1.2,32.0,20495755200.474106,461441.0,35.0,16734,16172
86.14940810203552,1.2,32.0,20495755206.428093,462575.0,35.0,16782,16216
86.34797692298889,0.0,32.0,20495755203.99967,463714.0,35.0,16820,16258
86.51860523223877,0.0,32.0,20495755217.49594,464514.0,35.0,16845,16283
86.75151371955872,0.0,32.0,20495755215.620625,465647.0,35.0,16891,16327
86.95227122306824,0.8,32.0,20495755205.836445,466785.0,35.0,16922,16361
87.15193700790405,1.7,32.0,20495755206.556755,467919.0,35.0,16973,16409
87.32163047790527,0.0,32.0,20495755192.726364,469065.0,35.0,17007,16443
87.46325302124023,2.3,32.0,20495755208.48406,469851.0,37.0,17036,16471
87.58357763290405,0.7,32.0,20495755197.456734,470619.0,37.0,17069,16499
87.76558470726013,0.5,32.0,20495755232.321198,471288.0,37.0,17101,16530
87.99361038208008,0.4,32.0,20495755213.99009,472455.0,37.0,17141,16567
88.15343451499939,0.5,32.0,20495755193.59033,473542.0,37.0,17185,16607
88.35389757156372,0.4,32.0,20495755208.314346,474678.0,37.0,17224,16647
88.55363059043884,0.4,32.0,20495755226.38705,475524.0,37.0,17263,16684
88.75429391860962,0.0,32.0,20495755208.12098,476666.0,37.0,17297,16721
88.95435786247253,1.2,32.0,20495755208.75104,477807.0,37.0,17331,16763
89.15451002120972,0.4,32.0,20495755205.791077,478999.0,37.0,17381,16819
89.3555543422699,0.0,32.0,20495755207.17323,480176.0,37.0,17414,16858
89.55521893501282,1.2,32.0,20495755228.637543,481011.0,37.0,17454,16895
89.75580310821533,0.0,32.0,20495755209.81495,482151.0,37.0,17484,16925
89.95595526695251,1.3,32.0,20495755210.01703,483297.0,37.0,17521,16964
90.15575122833252,0.0,32.0,20495755209.8374,484447.0,37.0,17574,17016
90.35717272758484,0.4,32.0,20495755211.167866,485586.0,37.0,17615,17058
90.65622448921204,1.1,32.0,20495755234.57246,486741.0,37.0,17684,17121
90.77152848243713,0.7,32.0,20495755124.23823,488178.0,36.0,17709,17146
90.8838758468628,0.7,32.0,20495755219.31447,488782.0,36.0,17731,17166
91.0653429031372,1.4,32.0,20495755231.527603,489523.0,36.0,17776,17208
91.27533507347107,0.4,32.0,20495755213.65773,490682.0,36.0,17812,17245
91.47494339942932,0.4,32.0,20495755211.465855,491831.0,36.0,17867,17298
91.68030047416687,0.4,32.0,20495755209.341904,493051.0,36.0,17910,17339
91.88459801673889,0.8,32.0,20495755239.514446,493782.0,35.0,17939,17368
92.08853244781494,0.8,32.0,20495755212.654182,494952.0,35.0,17988,17413
92.29332137107849,0.4,32.0,20495755207.694664,496216.0,35.0,18027,17452
92.50393915176392,0.4,32.0,20495755216.47782,497374.0,35.0,18062,17490
92.70446515083313,0.0,32.0,20495755214.253517,498515.0,35.0,18103,17530
92.9094648361206,1.2,32.0,20495755201.67378,499887.0,35.0,18156,17579
93.11338186264038,0.4,32.0,20495755246.680687,500534.0,35.0,18207,17633
93.31801199913025,0.4,32.0,20495755216.739166,501664.0,35.0,18248,17675
93.46401023864746,0.0,32.0,20495755189.092785,502799.0,35.0,18278,17702
93.58005738258362,0.7,32.0,20495755204.25859,503572.0,35.0,18314,17733
93.70838475227356,0.0,32.0,20495755217.780807,504280.0,35.0,18330,17749
93.82831931114197,0.7,32.0,20495755222.26162,504898.0,35.0,18350,17770
93.94147515296936,0.7,32.0,20495755212.340004,505568.0,37.0,18379,17797
94.05716848373413,0.7,32.0,20495755218.973675,506195.0,37.0,18406,17822
94.16838669776917,0.7,32.0,20495755218.741608,506805.0,37.0,18432,17845
94.28313326835632,1.4,32.0,20495755220.417114,507418.0,37.0,18457,17871
94.39623737335205,0.0,32.0,20495755216.256516,508060.0,37.0,18480,17893
94.51262497901917,0.7,32.0,20495755222.344986,508668.0,37.0,18499,17913
94.6401960849762,0.7,32.0,20495755218.873043,509369.0,37.0,18530,17942
94.75880360603333,0.7,32.0,20495755220.816177,510002.0,37.0,18546,17959
94.87241840362549,0.7,32.0,20495755217.322853,510649.0,37.0,18565,17979
94.98499774932861,0.7,32.0,20495755217.503613,511284.0,37.0,18589,18002
95.09619331359863,0.0,32.0,20495755219.54678,511900.0,37.0,18621,18031
95.20829200744629,1.5,32.0,20495755219.695427,512516.0,37.0,18640,18050
95.32071089744568,1.5,32.0,20495755219.958504,513133.0,37.0,18666,18077
95.43614196777344,1.4,32.0,20495755219.540096,513774.0,37.0,18701,18109
95.54864931106567,2.2,32.0,20495755220.02888,514394.0,37.0,18733,18142
95.66167879104614,0.7,32.0,20495755222.096878,514998.0,37.0,18754,18165
95.77234435081482,1.5,32.0,20495755220.405983,515610.0,37.0,18774,18187
95.88462734222412,1.5,32.0,20495755220.925465,516226.0,37.0,18789,18203
95.99668288230896,0.7,32.0,20495755220.33502,516847.0,37.0,18811,18223
96.1365659236908,0.6,32.0,20495755220.8595,517621.0,37.0,18849,18258
96.24900794029236,0.8,32.0,20495755222.701324,518225.0,37.0,18873,18281
96.36057591438293,0.7,32.0,20495755221.519527,518839.0,37.0,18898,18305
96.48061323165894,0.7,32.0,20495755225.361286,519465.0,37.0,18923,18329
96.5963716506958,2.1,32.0,20495755219.94522,520118.0,37.0,18961,18361
96.70894360542297,0.0,32.0,20495755219.46849,520759.0,37.0,18976,18377
96.84561014175415,0.6,32.0,20495755225.043716,521479.0,37.0,18998,18398
96.95658588409424,2.9,32.0,20495755220.31462,522110.0,37.0,19027,18425
97.0682864189148,1.5,32.0,20495755222.00358,522726.0,35.0,19062,18455
97.18451833724976,0.0,32.0,20495755224.760235,523351.0,35.0,19082,18474
97.31659722328186,1.9,32.0,20495755231.744637,523983.0,35.0,19116,18507
97.47337698936462,1.1,32.0,20495755234.70371,524700.0,35.0,19139,18530
97.62022042274475,0.6,32.0,20495755218.175663,525567.0,35.0,19168,18557
97.76441740989685,0.6,32.0,20495755223.01122,526374.0,35.0,19196,18584
97.9638934135437,0.8,32.0,20495755243.07198,527175.0,35.0,19225,18613
98.16388583183289,0.4,32.0,20495755221.36571,528326.0,35.0,19275,18658
98.36400294303894,0.4,32.0,20495755222.46778,529471.0,35.0,19318,18704
98.56416130065918,0.4,32.0,20495755223.28807,530607.0,35.0,19357,18741
98.76446199417114,1.2,32.0,20495755218.53689,531824.0,35.0,19384,18768
98.90662956237793,0.6,32.0,20495755218.707485,532684.0,35.0,19408,18792
99.05533385276794,0.0,32.0,20495755228.985172,533469.0,35.0,19448,18831
99.16923022270203,0.7,32.0,20495755207.36315,534257.0,37.0,19471,18851
99.37176632881165,0.0,32.0,20495755256.284157,534895.0,37.0,19507,18888
99.49459791183472,0.0,32.0,20495755177.68754,536032.0,37.0,19542,18918
99.66797161102295,0.0,32.0,20495755250.872,536675.0,37.0,19574,18948
99.87225842475891,0.8,32.0,20495755225.479584,537819.0,37.0,19608,18982
100.0783257484436,0.4,32.0,20495755226.065704,538973.0,37.0,19663,19033
100.36730766296387,0.6,32.0,20495755247.611664,540118.0,35.0,19716,19089
100.56712627410889,0.4,32.0,20495755210.574783,541498.0,35.0,19758,19129
100.69315719604492,0.0,32.0,20495755184.74864,542637.0,35.0,19781,19153
100.89643239974976,1.2,32.0,20495755260.584133,543258.0,35.0,19814,19192
101.10223126411438,0.4,32.0,20495755227.63573,544401.0,35.0,19863,19237
101.30678105354309,0.0,32.0,20495755227.715694,545558.0,35.0,19902,19282
101.51246452331543,0.0,32.0,20495755229.938778,546696.0,36.0,19936,19316
101.71641659736633,0.4,32.0,20495755228.494804,547845.0,36.0,19973,19351
101.92092871665955,0.8,32.0,20495755227.96704,549009.0,36.0,20005,19388
102.12646889686584,0.4,32.0,20495755229.672897,550157.0,36.0,20056,19436
102.3371171951294,0.0,32.0,20495755227.533337,551374.0,36.0,20096,19477
102.53598165512085,0.4,32.0,20495755221.224392,552623.0,35.0,20147,19520
102.74089121818542,0.4,32.0,20495755253.193584,553401.0,35.0,20177,19550
102.88195943832397,1.2,32.0,20495755197.40134,554547.0,35.0,20207,19578
103.15216779708862,0.6,32.0,20495755267.157993,555300.0,35.0,20266,19634
103.35493516921997,0.8,32.0,20495755195.08646,557008.0,35.0,20309,19680
103.56000852584839,0.4,32.0,20495755232.979626,558145.0,36.0,20348,19723
103.7701518535614,0.4,32.0,20495755234.285385,559278.0,36.0,20382,19757
103.96963477134705,0.4,32.0,20495755230.434967,560418.0,36.0,20415,19794
104.16998219490051,0.4,32.0,20495755248.92392,561278.0,36.0,20463,19838
104.37002301216125,0.8,32.0,20495755231.386578,562416.0,36.0,20498,19877
104.57027268409729,0.0,32.0,20495755232.152245,563554.0,35.0,20537,19919
104.77049994468689,0.4,32.0,20495755232.625755,564688.0,35.0,20568,19952
104.9707989692688,0.8,32.0,20495755224.639896,565953.0,35.0,20602,19986
105.17069149017334,0.0,32.0,20495755248.290802,566846.0,35.0,20652,20031
105.37130689620972,0.0,32.0,20495755233.07123,567983.0,35.0,20691,20073
105.60809874534607,0.7,32.0,20495755244.63604,569123.0,37.0,20744,20117
105.771803855896,0.5,32.0,20495755210.061245,570357.0,37.0,20771,20147
105.88615870475769,0.0,32.0,20495755219.051933,571146.0,37.0,20797,20170
106.00618529319763,0.0,32.0,20495755239.77827,571776.0,37.0,20833,20204
106.17199754714966,0.5,32.0,20495755257.381668,572411.0,37.0,20863,20233
106.37227845191956,0.0,32.0,20495755234.377033,573544.0,37.0,20907,20290
106.5723705291748,1.2,32.0,20495755234.996178,574679.0,37.0,20947,20327
106.77284240722656,1.7,32.0,20495755253.083317,575534.0,38.0,20979,20366
106.97365188598633,0.8,32.0,20495755235.42801,576673.0,38.0,21007,20394
107.17388272285461,0.8,32.0,20495755226.482044,577960.0,38.0,21057,20442
107.38197708129883,1.2,32.0,20495755256.334854,578815.0,38.0,21095,20491
107.57404899597168,0.0,32.0,20495755227.743088,580037.0,38.0,21132,20528
107.77427244186401,0.4,32.0,20495755237.314728,581172.0,37.0,21171,20568
107.97417736053467,0.4,32.0,20495755237.283066,582306.0,37.0,21205,20601
108.17483377456665,0.4,32.0,20495755237.745014,583439.0,37.0,21255,20650
108.3759343624115,0.4,32.0,20495755237.60425,584584.0,37.0,21288,20684
108.49515318870544,0.0,32.0,20495755219.72013,585424.0,37.0,21319,20710
108.68078899383545,0.0,32.0,20495755266.12139,586071.0,37.0,21358,20747
108.8919792175293,1.2,32.0,20495755235.124657,587317.0,37.0,21397,20783
109.09140682220459,0.0,32.0,20495755238.456566,588453.0,37.0,21445,20834
109.29580879211426,0.0,32.0,20495755240.612072,589591.0,37.0,21481,20870
109.500168800354,0.4,32.0,20495755240.720676,590727.0,37.0,21520,20910
109.61429572105408,0.7,32.0,20495755215.921474,591583.0,37.0,21546,20934
109.77592825889587,0.5,32.0,20495755264.105927,592198.0,37.0,21573,20959
109.9757788181305,0.8,32.0,20495755239.41607,593334.0,37.0,21607,20998
110.17744731903076,0.8,32.0,20495755239.720634,594482.0,37.0,21654,21041
110.31984758377075,0.6,32.0,20495755239.216484,595304.0,37.0,21682,21074
110.52399587631226,0.0,32.0,20495755264.070847,596088.0,37.0,21715,21107
110.72830271720886,0.0,32.0,20495755242.5132,597226.0,37.0,21759,21150
110.93359637260437,1.6,32.0,20495755239.717415,598423.0,37.0,21794,21185
111.13852739334106,0.4,32.0,20495755243.903248,599557.0,35.0,21845,21232
111.34315061569214,0.0,32.0,20495755244.018867,600691.0,35.0,21886,21273
111.50302505493164,3.7,32.0,20495755215.444775,601935.0,35.0,21922,21302
111.61903619766235,19.1,32.0,20495755248.925156,602549.0,35.0,21961,21334
111.7533609867096,8.9,31.9,20495755251.773685,603207.0,35.0,21993,21374
111.88280129432678,1.9,31.9,20495755243.33811,603931.0,35.0,22024,21399
112.16360187530518,0.6,31.9,20495755282.40214,604656.0,37.0,22084,21461
112.36754059791565,0.4,31.9,20495755209.649715,606362.0,37.0,22126,21504
112.57406687736511,0.4,32.0,20495755247.12402,607502.0,37.0,22167,21547
112.77662181854248,8.3,32.0,20495755257.92045,608435.0,37.0,22205,21591
112.97785902023315,8.3,32.0,20495755244.965103,609571.0,37.0,22239,21626
113.17917537689209,0.8,32.0,20495755245.255737,610709.0,36.0,22289,21672
113.37941980361938,0.0,32.0,20495755245.100246,611852.0,36.0,22327,21715
113.57632446289062,0.4,32.0,20495755244.294056,612995.0,36.0,22366,21754
113.72283029556274,0.6,32.0,20495755219.82283,614127.0,36.0,22391,21780
113.83933806419373,0.7,32.0,20495755249.528458,614759.0,36.0,22408,21797
113.95861029624939,0.0,32.0,20495755252.7655,615369.0,36.0,22427,21816
114.07082748413086,0.0,32.0,20495755241.93922,616034.0,36.0,22468,21853
114.21223831176758,0.6,32.0,20495755262.76997,616651.0,35.0,22492,21878
114.32709217071533,0.0,32.0,20495755229.591175,617449.0,35.0,22515,21902
114.44307112693787,1.4,32.0,20495755250.140438,618079.0,35.0,22535,21922
122.38984942436218,0.3,32.0,20495755263.515457,660777.0,35.0,23907,23216
122.7902479171753,0.4,32.0,20495755245.194687,663518.0,35.0,23980,23290
122.99008440971375,1.2,32.0,20495755253.87506,664751.0,35.0,24012,23323
123.19050598144531,0.4,32.0,20495755259.760357,665890.0,35.0,24061,23369
123.39073896408081,0.4,32.0,20495755259.626904,667032.0,35.0,24095,23404
123.54377102851868,0.0,32.0,20495755258.324146,667924.0,37.0,24141,23443
123.79149603843689,0.3,32.0,20495755287.68298,668797.0,37.0,24174,23477
124.04320359230042,0.3,32.0,20495755266.59878,670113.0,37.0,24234,23532
124.1915111541748,1.1,32.0,20495755216.190735,671491.0,37.0,24263,23560
124.39184165000916,0.4,32.0,20495755283.027336,672304.0,37.0,24303,23599
124.59233927726746,0.0,32.0,20495755261.162575,673446.0,35.0,24343,23637
124.79224562644958,0.4,32.0,20495755262.570107,674578.0,35.0,24372,23666
124.992116689682,0.8,32.0,20495755254.94309,675833.0,35.0,24406,23700
125.19240522384644,0.4,32.0,20495755279.775276,676702.0,35.0,24451,23743
125.39311528205872,0.8,32.0,20495755261.28579,677861.0,35.0,24507,23799
125.5932924747467,0.4,32.0,20495755261.50691,679029.0,35.0,24553,23845
125.79333972930908,1.2,32.0,20495755263.00069,680176.0,37.0,24592,23889
125.94564199447632,0.5,32.0,20495755240.789673,681315.0,37.0,24623,23917
126.06178736686707,0.7,32.0,20495755266.725525,681952.0,37.0,24656,23948
126.18423461914062,2.0,32.0,20495755265.381046,682632.0,37.0,24681,23972
126.2977705001831,0.0,32.0,20495755266.53958,683249.0,37.0,24701,23992
126.41979765892029,0.0,32.0,20495755269.12446,683890.0,37.0,24732,24022
126.5401062965393,0.7,32.0,20495755266.501907,684549.0,37.0,24766,24049
126.66402101516724,0.7,32.0,20495755262.45716,685269.0,37.0,24787,24070
126.7842698097229,0.0,32.0,20495755270.761314,685894.0,37.0,24810,24094
126.90811133384705,1.4,32.0,20495755266.072735,686578.0,35.0,24842,24122
132.40069723129272,0.3,31.9,20495755278.02108,716018.0,35.0,25796,25031
132.6013262271881,0.8,31.9,20495755237.79449,717734.0,35.0,25847,25075
132.8012044429779,0.4,31.9,20495755290.717197,718615.0,35.0,25879,25108
133.0014729499817,0.8,31.9,20495755273.80946,719752.0,35.0,25913,25139
133.20200181007385,0.0,31.9,20495755273.889355,720900.0,35.0,25962,25184
133.40215730667114,1.2,31.9,20495755274.782207,722035.0,35.0,25999,25222
133.58868837356567,0.4,31.9,20495755262.34053,723280.0,35.0,26037,25259
133.8031587600708,0.4,31.9,20495755305.448017,723984.0,35.0,26071,25293
134.00297212600708,0.4,31.9,20495755271.57638,725176.0,35.0,26108,25331
134.20396327972412,0.0,31.9,20495755276.577824,726310.0,35.0,26154,25374
134.40336871147156,0.4,31.9,20495755270.211292,727539.0,35.0,26189,25411
134.60416674613953,0.4,31.9,20495755274.920708,728706.0,35.0,26229,25452
134.80390882492065,0.4,31.9,20495755294.772743,729555.0,35.0,26259,25482
135.0038936138153,0.4,31.9,20495755276.872845,730690.0,35.0,26302,25526
135.2043318748474,0.0,31.9,20495755277.740715,731827.0,35.0,26341,25564
135.40427589416504,0.4,31.9,20495755277.221592,732972.0,35.0,26382,25605
135.54965782165527,1.1,31.9,20495755250.116497,734113.0,35.0,26423,25640
135.71687412261963,0.5,31.9,20495755301.916893,734755.0,37.0,26450,25668
135.88381338119507,1.5,31.9,20495755263.627266,735882.0,37.0,26487,25703
136.00460362434387,0.7,31.9,20495755275.030815,736607.0,37.0,26514,25727
136.12706327438354,0.7,31.9,20495755284.77873,737240.0,37.0,26539,25752
136.33190870285034,0.4,31.9,20495755308.881294,737910.0,37.0,26578,25792
136.53629779815674,0.0,31.9,20495755279.23733,739065.0,37.0,26617,25830
136.74839639663696,0.4,31.9,20495755283.088413,740215.0,36.0,26651,25863
136.94610452651978,0.4,31.9,20495755278.050053,741371.0,36.0,26685,25898
137.1514549255371,0.0,31.9,20495755281.98279,742511.0,36.0,26734,25945
137.35594391822815,0.0,31.9,20495755281.663105,743657.0,36.0,26774,25988
137.56019115447998,0.4,31.9,20495755281.996338,744803.0,36.0,26808,26022
137.76559615135193,0.8,31.9,20495755282.43726,745945.0,35.0,26842,26055
137.97076606750488,0.4,31.9,20495755283.22632,747081.0,35.0,26881,26096
138.17523527145386,0.0,31.9,20495755283.431267,748217.0,35.0,26933,26145
138.37999033927917,0.0,31.9,20495755283.81304,749351.0,35.0,26969,26182
138.58547687530518,0.0,31.9,20495755284.36514,750483.0,35.0,27024,26229
138.79062128067017,1.2,32.0,20495755284.626507,751614.0,37.0,27057,26263
138.99509072303772,0.4,31.9,20495755284.705795,752746.0,37.0,27096,26300
139.20282316207886,0.0,32.0,20495755285.86092,753882.0,37.0,27146,26346
139.40432929992676,0.8,32.0,20495755284.27109,755016.0,37.0,27183,26384
139.5686161518097,0.5,32.0,20495755268.77217,756145.0,37.0,27212,26411
139.80768871307373,1.0,31.9,20495755323.56911,756758.0,36.0,27256,26456
140.00839924812317,0.0,32.0,20495755272.3743,758083.0,36.0,27293,26492
140.20806694030762,0.4,31.9,20495755285.675148,759214.0,36.0,27331,26529
140.4082329273224,0.8,32.0,20495755284.185764,760370.0,36.0,27367,26569
140.60841917991638,0.4,32.0,20495755285.55331,761508.0,36.0,27413,26615
140.80846643447876,0.8,32.0,20495755285.721664,762646.0,36.0,27445,26648
141.00856614112854,0.8,32.0,20495755285.826653,763786.0,35.0,27491,26692
141.20883989334106,0.8,32.0,20495755286.504417,764919.0,35.0,27530,26731
141.40954303741455,1.2,32.0,20495755306.053024,765748.0,35.0,27565,26766
141.65708589553833,0.3,32.0,20495755300.90359,766885.0,35.0,27624,26819
141.81073546409607,1.1,32.0,20495755247.738014,768226.0,35.0,27647,26841
142.06814908981323,0.0,32.0,20495755320.26663,769044.0,35.0,27710,26899
142.2719087600708,0.4,32.0,20495755252.966064,770762.0,35.0,27744,26933
142.41014885902405,0.0,32.0,20495755286.534264,771579.0,35.0,27773,26961
142.6110816001892,0.4,32.0,20495755312.28112,772338.0,35.0,27810,26998
142.8111596107483,0.4,32.0,20495755289.561348,773455.0,35.0,27838,27026
143.0107831954956,0.0,32.0,20495755288.780804,774600.0,35.0,27878,27065
143.21139097213745,0.0,32.0,20495755289.512733,775739.0,36.0,27917,27102
143.4116051197052,0.8,32.0,20495755289.122204,776887.0,36.0,27958,27146
143.56037855148315,0.6,32.0,20495755264.51275,778031.0,36.0,27987,27174
143.70575761795044,1.1,32.0,20495755307.534603,778660.0,36.0,28009,27197
143.8180637359619,0.7,32.0,20495755270.856148,779459.0,36.0,28034,27221
144.01436352729797,0.8,32.0,20495755323.513218,780064.0,36.0,28078,27261
144.21219539642334,0.4,32.0,20495755289.35155,781200.0,36.0,28112,27295
144.41209721565247,0.4,32.0,20495755290.797806,782345.0,37.0,28151,27334
144.61233973503113,0.0,32.0,20495755290.97857,783491.0,37.0,28202,27377
144.81277561187744,0.4,32.0,20495755291.033512,784640.0,37.0,28235,27411
145.01351380348206,0.4,32.0,20495755291.470463,785787.0,37.0,28285,27456
145.13934898376465,0.0,32.0,20495755277.758972,786644.0,37.0,28313,27483
145.34358096122742,0.4,31.9,20495755321.424366,787338.0,37.0,28345,27515
145.55702352523804,0.4,32.0,20495755296.27324,788485.0,37.0,28391,27559
145.75315403938293,0.8,32.0,20495755290.201622,789648.0,37.0,28418,27586
145.95843195915222,1.2,32.0,20495755294.679832,790797.0,37.0,28452,27619
146.16343545913696,0.4,32.0,20495755295.136444,791941.0,37.0,28500,27663
146.36800241470337,0.0,32.0,20495755295.014175,793090.0,37.0,28542,27710
146.52036333084106,1.1,32.0,20495755270.22552,794244.0,37.0,28570,27737
146.77849531173706,0.3,32.0,20495755331.176544,794968.0,35.0,28618,27785
146.9835066795349,1.2,32.0,20495755278.57755,796393.0,35.0,28655,27823
147.187020778656,0.4,32.0,20495755296.97528,797536.0,35.0,28705,27870
147.39172220230103,0.4,32.0,20495755296.969498,798678.0,35.0,28745,27910
147.59786868095398,0.0,32.0,20495755297.646194,799821.0,35.0,28800,27957
147.8150234222412,0.8,32.0,20495755301.531693,800963.0,35.0,28833,27991
148.00714349746704,0.4,32.0,20495755292.774086,802111.0,35.0,28875,28029
148.2114508152008,0.4,32.0,20495755297.002205,803271.0,35.0,28914,28068
148.61617136001587,0.4,32.0,20495755334.173405,804414.0,35.0,28983,28138
148.81615209579468,0.4,32.0,20495755224.578182,806717.0,35.0,29016,28172
149.0166711807251,1.2,32.0,20495755299.41208,807863.0,35.0,29059,28223
149.21660733222961,0.4,32.0,20495755297.298954,809009.0,35.0,29098,28267
149.4167115688324,0.8,32.0,20495755317.83239,809835.0,35.0,29136,28308
149.54570722579956,1.3,32.0,20495755255.531338,810992.0,35.0,29161,28333
149.81811380386353,0.3,32.0,20495755341.186123,811643.0,35.0,29205,28377
150.0177125930786,1.7,32.0,20495755274.78284,813159.0,37.0,29245,28415
150.2180881500244,0.4,32.0,20495755300.178276,814302.0,37.0,29286,28457
150.41811800003052,1.2,31.9,20495755298.38116,815463.0,37.0,29330,28501
150.619122505188,0.8,32.0,20495755299.467358,816616.0,37.0,29391,28554
150.8186433315277,0.4,32.0,20495755298.59139,817777.0,37.0,29425,28588
151.01935982704163,0.0,32.0,20495755300.464886,818920.0,37.0,29470,28628
151.21877574920654,0.8,32.0,20495755318.565235,819774.0,35.0,29508,28664
151.41900515556335,0.4,32.0,20495755300.83577,820915.0,35.0,29545,28701
151.5660378932953,0.0,32.0,20495755274.52401,822061.0,35.0,29575,28730
151.6936707496643,0.7,31.9,20495755301.1189,822800.0,35.0,29598,28753
151.82686352729797,0.6,31.9,20495755295.650623,823615.0,35.0,29622,28777
152.0197937488556,0.0,31.9,20495755332.970833,824236.0,35.0,29665,28817
152.21964383125305,0.4,31.9,20495755301.036144,825382.0,35.0,29705,28855
152.4199776649475,0.0,31.9,20495755301.92095,826535.0,37.0,29737,28891
152.6204869747162,0.4,31.9,20495755298.968052,827738.0,37.0,29778,28929
152.82296800613403,0.8,31.9,20495755302.929264,828889.0,37.0,29808,28959
153.02171349525452,0.4,31.9,20495755302.385387,830032.0,37.0,29858,29006
153.22110748291016,0.8,31.9,20495755324.08743,830844.0,37.0,29898,29045
153.34610199928284,0.0,31.9,20495755257.392776,832003.0,37.0,29927,29075
153.4677505493164,1.4,31.9,20495755312.792973,832626.0,35.0,29954,29099
153.57863974571228,0.8,31.9,20495755299.47381,833289.0,35.0,29985,29125
153.74077343940735,1.0,31.9,20495755328.170982,833905.0,35.0,30008,29155
153.93972611427307,1.7,31.9,20495755302.735504,835051.0,35.0,30049,29193
154.15133094787598,0.4,32.0,20495755325.03104,835919.0,35.0,30099,29242
154.35596799850464,0.4,32.0,20495755306.08892,837069.0,35.0,30139,29282
154.56067180633545,0.0,32.0,20495755300.125763,838328.0,36.0,30184,29321
154.76582264900208,0.4,32.0,20495755307.735523,839467.0,36.0,30218,29360
154.96908569335938,1.2,32.0,20495755307.185135,840610.0,36.0,30253,29396
